*******************************************************************************
 2014-Aug-03 00:00     4.9999191607E+08 165.485906 -24.621521
 2014-Aug-04 00:00     4.9981930174E+08 165.537495 -24.551958
 2014-Aug-05 00:00     4.9964379428E+08 165.589062 -24.482329
 2014-Aug-06 00:00     4.9946539203E+08 165.640609 -24.412633
 2014-Aug-07 00:00     4.9928409329E+08 165.692135 -24.342869
 2014-Aug-08 00:00     4.9909989635E+08 165.743643 -24.273038
 2014-Aug-09 00:00     4.9891279944E+08 165.795132 -24.203137
 2014-Aug-10 00:00     4.9872280079E+08 165.846603 -24.133166
 2014-Aug-11 00:00     4.9852989859E+08 165.898058 -24.063124
 2014-Aug-12 00:00     4.9833409100E+08 165.949496 -23.993010
 2014-Aug-13 00:00     4.9813537615E+08 166.000919 -23.922824
 2014-Aug-14 00:00     4.9793375215E+08 166.052328 -23.852565
 2014-Aug-15 00:00     4.9772921707E+08 166.103722 -23.782231
 2014-Aug-16 00:00     4.9752176895E+08 166.155103 -23.711822
 2014-Aug-17 00:00     4.9731140580E+08 166.206472 -23.641338
 2014-Aug-18 00:00     4.9709812562E+08 166.257829 -23.570776
 2014-Aug-19 00:00     4.9688192635E+08 166.309175 -23.500137
 2014-Aug-20 00:00     4.9666280593E+08 166.360511 -23.429419
 2014-Aug-21 00:00     4.9644076224E+08 166.411837 -23.358621
 2014-Aug-22 00:00     4.9621579315E+08 166.463155 -23.287744
 2014-Aug-23 00:00     4.9598789649E+08 166.514465 -23.216784
 2014-Aug-24 00:00     4.9575707007E+08 166.565768 -23.145743
 2014-Aug-25 00:00     4.9552331166E+08 166.617064 -23.074619
 2014-Aug-26 00:00     4.9528661900E+08 166.668355 -23.003411
 2014-Aug-27 00:00     4.9504698981E+08 166.719641 -22.932118
 2014-Aug-28 00:00     4.9480442177E+08 166.770922 -22.860739
 2014-Aug-29 00:00     4.9455891252E+08 166.822200 -22.789273
 2014-Aug-30 00:00     4.9431045969E+08 166.873476 -22.717720
 2014-Aug-31 00:00     4.9405906086E+08 166.924749 -22.646078
 2014-Sep-01 00:00     4.9380471359E+08 166.976022 -22.574346
 2014-Sep-02 00:00     4.9354741541E+08 167.027294 -22.502524
 2014-Sep-03 00:00     4.9328716381E+08 167.078566 -22.430611
