*******************************************************************************
 2014-Aug-14 00:00     8.0952883088E+07 331.155584  44.787893
 2014-Aug-15 00:00     8.1486455901E+07 334.191187  42.507965
 2014-Aug-16 00:00     8.2116645965E+07 336.971576  40.187103
 2014-Aug-17 00:00     8.2840125579E+07 339.524903  37.843203
 2014-Aug-18 00:00     8.3653218395E+07 341.876851  35.491670
 2014-Aug-19 00:00     8.4551968005E+07 344.050439  33.145633
 2014-Aug-20 00:00     8.5532206092E+07 346.066070  30.816160
 2014-Aug-21 00:00     8.6589617964E+07 347.941693  28.512477
 2014-Aug-22 00:00     8.7719803765E+07 349.693027  26.242170
 2014-Aug-23 00:00     8.8918334071E+07 351.333809  24.011379
 2014-Aug-24 00:00     9.0180799065E+07 352.876030  21.824978
 2014-Aug-25 00:00     9.1502850871E+07 354.330160  19.686733
 2014-Aug-26 00:00     9.2880238985E+07 355.705349  17.599461
 2014-Aug-27 00:00     9.4308839026E+07 357.009604  15.565155
 2014-Aug-28 00:00     9.5784675215E+07 358.249947  13.585114
 2014-Aug-29 00:00     9.7303937150E+07 359.432549  11.660048
 2014-Aug-30 00:00     9.8862991515E+07   0.562845   9.790174
 2014-Aug-31 00:00     1.0045838939E+08   1.645633   7.975304
 2014-Sep-01 00:00     1.0208686981E+08   2.685162   6.214914
 2014-Sep-02 00:00     1.0374536028E+08   3.685203   4.508215
 2014-Sep-03 00:00     1.0543097471E+08   4.649111   2.854202
 2014-Sep-04 00:00     1.0714100939E+08   5.579879   1.251704
 2014-Sep-05 00:00     1.0887293744E+08   6.480186  -0.300575
 2014-Sep-06 00:00     1.1062440216E+08   7.352433  -1.804024
 2014-Sep-07 00:00     1.1239320951E+08   8.198777  -3.260095
 2014-Sep-08 00:00     1.1417732015E+08   9.021164  -4.670278
 2014-Sep-09 00:00     1.1597484116E+08   9.821351  -6.036088
 2014-Sep-10 00:00     1.1778401767E+08  10.600927  -7.359041
 2014-Sep-11 00:00     1.1960322453E+08  11.361337  -8.640645
 2014-Sep-12 00:00     1.2143095810E+08  12.103892  -9.882390
 2014-Sep-13 00:00     1.2326582835E+08  12.829787 -11.085741
 2014-Sep-14 00:00     1.2510655118E+08  13.540115 -12.252128
 2014-Sep-15 00:00     1.2695194115E+08  14.235874 -13.382944
 2014-Sep-16 00:00     1.2880090448E+08  14.917979 -14.479540
 2014-Sep-17 00:00     1.3065243255E+08  15.587270 -15.543226
 2014-Sep-18 00:00     1.3250559568E+08  16.244522 -16.575264
 2014-Sep-19 00:00     1.3435953736E+08  16.890446 -17.576871
 2014-Sep-20 00:00     1.3621346879E+08  17.525700 -18.549219
